Tenure,PreferredLoginDevice,CityTier,WarehouseToHome,PreferredPaymentMode,HourSpendOnApp,NumberOfDeviceRegistered,PreferedOrderCat,SatisfactionScore,NumberOfAddress,Complain,OrderAmountHikeFromlastYear,CouponUsed,OrderCount,DaySinceLastOrder,CashbackAmount,Churn
1.0,1,3,9.0,4,3.0,4,3,5.0,2,0.0,12.0,1.7365352283347926,2.0,3.0,155.41,1.0
0.0,0,1,15.68136813681368,1,2.1170061751702267,3,5,4.882993824829773,1,1.0,22.11700617517023,0.11700617517022693,1.0,1.7659876496595461,123.38667932450704,1.0
19.18946946345863,1,1,19.78420419518794,1,3.7973673658646567,4,4,3.2555049974100485,9,0.0,18.39210209759397,4.810530536541373,5.607897902406029,4.810530536541373,176.76334196456034,1.0
2.7627576133282057,0,2,15.0,1,3.4124141288905983,4,3,4.1751717422188035,3,0.0,12.412414128890598,1.5875858711094017,2.0,1.5875858711094017,144.01649656515562,1.0
0.29886040558252636,1,2,10.298860405582527,2,2.298860405582526,4,2,3.066308662152697,2,1.0,13.195441622330105,4.597720811165052,6.701139594417474,4.896581216747579,159.36486327226456,1.0
19.95966434365908,1,1,18.080671312681837,1,2.6801118854469728,3,3,3.6801118854469728,10,0.6801118854469727,16.080671312681837,4.279552458212109,5.919328687318164,4.919328687318164,149.23333873795423,1.0
0.5918483091333019,0,1,10.408151690866697,2,2.5918483091333018,4,2,1.843367374310128,2,1.0,11.591848309133303,1.0,1.5918483091333018,1.8163033817333962,155.1258731112888,1.0
1.0,1,1,7.046184675073926,1,3.9846051083086915,5,3,4.015394891691308,8,1.0,13.969210216617384,1.9846051083086915,3.969210216617383,7.953815324926074,147.22789147235866,1.0
23.834147886391474,1,1,13.834147886391474,1,3.582926056804263,4,3,4.582926056804263,6,0.5829260568042631,18.246334511238366,1.5829260568042631,2.582926056804263,2.1658521136085263,144.27284482927274,1.0
1.0,0,1,19.759304617538827,1,4.0,4,3,1.5062030783592175,3,0.7468984608203912,12.253101539179609,2.0,2.5062030783592175,1.5062030783592175,150.39044646222064,1.0
10.239954853273138,1,1,28.90050849228578,2,2.0,4,3,3.0,3,0.45025424614289034,12.35076273842867,0.0,1.0,1.3507627384286711,117.67970258425586,1.0
0.0,0,1,10.915162030167634,0,2.042418984916183,3,5,3.0848379698323654,2,1.0,12.915162030167634,2.127256954748548,2.2969328944132785,2.2120949245809136,134.37055034402795,1.0
10.239954853273138,0,2,13.802894047072696,3,2.3990353176424346,3,3,5.0,3,0.3990353176424347,20.197105952927306,1.0,1.0,0.7980706352848694,119.02926994892809,1.0
0.16019839333557329,0,2,28.03880963998656,3,2.3203967866711466,3,0,4.679603213328853,9,0.8398016066644267,14.839801606664427,1.1601983933355733,1.1601983933355733,1.8398016066644267,200.63901057661593,1.0
17.434378182752248,1,1,8.0,1,2.8114593942507486,3,4,4.2458375770029955,5,0.8114593942507489,15.737864077669904,1.3770812114985023,1.9427030287462557,4.942703028746256,298.5636043151951,1.0
10.239954853273138,1,1,8.0,1,2.672460498025029,3,5,4.344920996050058,2,0.6724604980250288,12.327539501974972,1.0,1.0,0.6550790039499423,120.6417381494075,1.0
22.954013908877887,0,1,12.908027817755773,1,3.9770069544389433,4,3,4.908027817755774,9,1.0,21.839048681072605,2.0,2.9770069544389433,2.954013908877887,149.03448166906534,1.0
8.0,1,1,10.0,2,3.0,4,3,5.0,6,0.0,13.0,2.0,2.0,3.0,148.62,1.0
10.239954853273138,0,1,8.024959826681576,2,3.0,4,5,3.016639884454384,7,0.991680057772808,15.016639884454385,0.0,1.0,0.0,120.90141439017863,1.0
1.0,0,2,25.13283441473477,3,4.0,2,2,1.8959158801771276,6,0.5664172073673857,14.0,1.0,2.0,3.2656688294695426,177.7457663237899,1.0
0.0,0,1,9.092625483051368,0,3.0,3,3,4.814749033897265,6,0.0,13.277876449154101,0.9073745169486328,1.0,2.0,140.18310308821964,1.0
1.0,1,2,17.258078251618844,2,3.0,5,3,4.748384349676232,7,0.25161565032376865,24.251615650323767,1.2516156503237688,2.0,3.7483843496762312,159.91542858508785,1.0
1.914548663848559,0,1,35.74364599154568,1,3.914548663848559,4,2,5.0,8,0.9145486638485589,19.658194655394237,1.085451336151441,2.0,1.085451336151441,191.74965380731481,1.0
1.0,0,1,23.131958054582483,0,3.4340209727087587,4,3,1.8680419454175177,5,0.0,13.0,2.0,2.8680419454175174,3.5659790272912413,149.72467096368229,1.0
0.741288357844559,0,1,15.741288357844558,2,3.7412883578445593,3,2,5.0,5,0.25871164215544096,17.74128835784456,0.741288357844559,1.741288357844559,6.706441789222795,179.43793000734757,1.0
0.4344033190066098,1,1,14.950976237709858,0,2.8688066380132193,4,3,3.0375039592346775,2,0.0,15.040823233046268,1.4344033190066097,1.4344033190066097,0.8688066380132196,175.8273423885448,1.0
1.446895635700002,1,1,9.276552182149999,1,2.0,4,2,3.7417856230637763,4,0.276552182149999,12.0,3.3827609107499947,3.3827609107499947,4.723447817850001,174.60404818497594,1.0
1.0,0,1,35.00905416158037,1,4.0,5,2,5.0,5,0.0,20.981891676839258,1.0,2.009054161580371,3.990945838419629,167.90202100682555,1.0
1.0,0,1,17.0,1,4.0,4,0,3.0,8,0.0,12.0,1.589453989484697,2.0,4.51735087321388,225.48,1.0
19.61329168488738,0,1,15.68136813681368,1,2.0,3,5,1.7734166302252419,6,0.6132916848873791,16.320249890675726,1.0,1.0,0.0,123.78839875054662,1.0
0.0,0,3,15.68136813681368,4,2.0,3,5,2.3623117531040645,1,0.6376882468959355,14.724623506208129,0.3623117531040645,1.0,1.275376493791871,123.33144729086914,1.0
10.239954853273138,0,3,14.03191168007649,4,2.2420220799808774,3,3,4.757977920019123,2,0.2420220799808772,17.789889600095613,1.0,1.0,0.0,118.11297943038318,1.0
17.140527233781267,1,1,14.143789106487493,1,2.5718945532437463,4,0,4.714052723378127,7,0.7140527233781268,16.287578212974985,1.2859472766218731,4.14215817013438,8.714052723378126,199.52526228335358,1.0
0.0913914863317764,1,3,15.0,3,3.0,3,2,5.0,4,0.9086085136682236,17.091391486331776,0.0913914863317764,1.0913914863317764,3.0,181.87626188439953,1.0
8.446356557282181,0,3,7.601459327066398,0,2.0,4,5,3.2523656492016664,2,0.1992703364668008,12.601459327066399,0.1992703364668008,1.0,2.0,120.69905143740684,1.0
1.0,0,1,22.877470046654484,1,3.122529953345518,4,3,3.0581838648727233,3,0.8774700466544819,13.877470046654482,2.122529953345518,2.122529953345518,3.0,149.02039598942886,1.0
1.0,0,1,9.0,2,4.0,4,3,1.5225536985468673,6,0.7387231507265664,13.477446301453133,2.7387231507265666,2.7387231507265666,2.4774463014531327,161.60077386722196,1.0
10.239954853273138,0,1,13.013745554011345,1,3.0,3,5,3.065397212855657,3,0.9862544459886547,13.97250889197731,0.013745554011345251,1.0,2.9587633379659644,121.62398664849027,1.0
0.2483762603698002,0,3,24.9935050414792,3,3.0,3,2,3.2483762603698003,1,1.0,17.0064949585208,0.4967525207396004,2.7516237396301997,1.7516237396301997,146.15738633822588,1.0
0.0,0,2,23.785593517006834,2,2.9317314170222324,1,5,4.571187034013671,1,0.21440648299316456,15.713561102041012,0.7855935170068354,1.0,0.0,129.0990260615647,1.0
8.606593948783495,1,2,8.0,1,2.2708063280369726,3,5,3.589964512912026,2,0.2708063280369726,12.729193671963028,0.2708063280369726,1.0,1.4583873439260548,120.52124189841109,1.0
10.239954853273138,1,1,26.495119540559774,1,2.7524402297201136,3,5,3.7688555868902016,1,1.0,11.0,0.0,1.0,3.257320689160341,121.44039043675522,1.0
18.437263338314388,0,1,30.312631478714227,1,3.8749474085143083,3,0,2.1250525914856917,2,0.06252629574284574,12.937473704257155,11.56231592980008,15.56231592980008,4.51735087321388,227.5178717719964,1.0
9.028006037514729,1,2,7.082118966806359,0,2.0,3,5,3.0358769304894944,1,0.0,13.45894051659682,0.0,1.0,3.376821549790461,120.50425167232355,1.0
1.0,1,1,13.0,2,4.0,3,3,5.0,5,1.0,22.732733474786166,1.7327334747861651,2.0,2.4654669495723303,144.4685020009907,1.0
14.393268275282564,0,3,12.820195174152309,0,2.393268275282564,3,5,3.066308662152697,6,0.0,15.966341376412817,2.5730731011302543,3.3596096516953815,4.573073101130254,177.3613898678414,1.0
0.0,0,1,11.018615005794238,1,2.954064004658923,3,5,5.0,2,0.3271283314019202,11.0,1.635641657009601,3.6170266512153617,4.308513325607681,130.86925792583943,1.0
0.0,1,1,15.68136813681368,0,2.918850821463761,3,5,4.918850821463761,6,0.08114917853623915,13.0,1.0,1.0,6.594254107318804,123.62892640963899,1.0
1.0,0,1,16.048509289823212,0,3.0,4,3,3.0,3,0.0,16.242546449116062,3.0,3.0,3.0,152.36324413090682,1.0
10.0,0,3,15.192459169215123,4,3.0,4,0,1.4845244984709254,5,0.0,13.130557163098826,5.484524498470925,5.484524498470925,4.51735087321388,224.7632244887768,1.0
0.8050903184956627,0,2,7.610180636991325,2,3.0,5,3,3.0,2,0.1949096815043373,13.194909681504337,0.8050903184956627,1.8050903184956626,1.1949096815043374,138.3385665108594,1.0
0.0,1,1,15.206722551952677,2,2.987915355206085,3,5,2.354032389916465,2,0.8229838050417675,11.354032389916465,1.0,1.0,0.0,125.44030655973151,1.0
1.0,0,1,15.865421016265522,1,3.0672894918672386,4,3,4.932710508132761,2,1.0,23.06728949186724,1.0672894918672386,2.0,2.8654210162655227,148.31160713271953,1.0
1.0,1,2,27.544253966113697,2,3.455746033886302,4,3,4.0,2,1.0,13.088507932227396,1.5442539661136978,2.0,2.822984135545209,146.3330514291493,1.0
29.798307892794245,0,1,15.544902351461932,2,2.200282017867626,4,4,3.200282017867626,2,0.0,18.59802587492662,1.799717982132374,2.0,1.799717982132374,128.52520372297624,1.0
1.0,1,3,32.850350823557626,2,3.0,4,3,3.4241144880218743,2,0.38321639214745884,23.38321639214746,1.7664327842949177,5.448947529327129,10.383216392147459,174.91976882972236,1.0
5.0,0,1,12.0,2,4.0,5,3,4.5028121715054565,8,0.0,18.0,1.742881493667939,2.0,1.0,146.07,1.0
1.2620826066459747,1,1,8.834578246521822,1,4.0,5,3,3.7379173933540253,9,0.7379173933540254,13.47583478670805,3.310413033229873,5.572495639875847,8.262082606645974,147.48236160617455,1.0
1.0,1,3,23.0,2,4.0,4,0,5.0,4,1.0,21.0,1.47855097583312,2.0,4.51735087321388,210.64,1.0
1.0,1,2,28.068458719333577,2,3.0,4,3,3.931541280666422,3,1.0,13.863082561332844,1.9315412806664218,2.0,1.0684587193335782,146.2175304591267,1.0
1.0,0,2,35.62888706156987,1,3.628887061569872,4,2,5.0,9,0.3711129384301278,19.0,1.0,2.257774123139744,1.8866611847096166,171.73594101009618,1.0
19.63386713229314,1,1,19.920766608463357,1,2.9207666084633574,3,2,4.0792333915366426,9,0.9207666084633573,17.920766608463357,0.9207666084633573,3.762299825390072,2.9207666084633574,149.0515962417825,1.0
6.0,0,1,26.0,1,3.0,2,3,3.0,8,1.0,13.0,1.831102180485148,3.0,3.0,152.59,1.0
0.0,0,2,28.0,3,2.9317314170222324,4,5,4.0,2,0.0,12.0,1.0,1.0,0.0,128.63,1.0
17.375977561773613,1,1,14.691619375496694,0,2.2688535143821937,3,5,3.537707028764387,5,0.2688535143821935,23.462292971235613,1.0,1.0,0.537707028764387,123.6984547316083,1.0
1.1053467597497368,1,1,28.73689783983316,1,3.368448919916579,3,2,3.7368978398331576,2,0.6315510800834211,14.63155108008342,2.2631021601668424,4.526204320333685,5.894653240250263,162.6190100698123,1.0
1.418615643387323,1,1,9.686038267459509,1,4.0,4,4,2.954715290488565,7,0.10465391084683073,13.790692178306339,2.0,2.0,3.313961732540492,178.15347451784675,1.0
0.6664630475268357,1,1,15.667073904946328,1,3.6664630475268356,4,2,4.666463047526836,4,0.6664630475268357,16.999389142580508,1.0,1.6664630475268356,0.6664630475268357,148.57642028750746,1.0
13.51170918726633,0,1,15.0,2,3.0,6,0,1.2126129732476671,4,0.0,16.0,1.7873870267523329,2.0,4.0,231.5,1.0
0.45434542306765513,1,2,18.09130915386469,2,3.0,4,2,3.6369637307970346,7,0.5456545769323449,13.454345423067656,1.5456545769323449,2.0,2.9086908461353103,160.31317934386712,1.0
1.0,1,2,27.36975278054384,1,3.630247219456158,4,3,4.0,2,1.0,12.739505561087684,1.369752780543842,2.0,3.5209888778246317,146.38016674925316,1.0
5.509698347540755,0,1,30.248383608743207,2,3.197071822769243,3,4,2.503232782513585,3,1.0,20.261314738797548,0.49676721748641506,1.2483836087432074,0.24838360874320753,132.74511309195648,1.0
1.0,0,3,16.0,4,3.0,4,3,1.8836175091495413,3,0.7054608302834863,14.705460830283487,2.0,2.2945391697165136,3.0,149.51713617166115,1.0
0.4276013337033373,1,1,18.282804001110012,1,3.0,5,2,4.427601333703337,6,0.4276013337033373,15.427601333703338,1.8552026674066746,1.8552026674066746,0.4276013337033373,148.01800877354793,1.0
1.0,1,2,27.442545514814746,1,3.5574544851852545,4,3,4.0,2,1.0,12.885091029629491,1.0,2.0,3.2298179407410177,146.360512711,1.0
2.298644649153763,1,3,27.649322324576882,3,3.3506776754231185,4,2,3.0,3,1.0,12.0,1.0,1.7013553508462367,1.052033026269355,166.18110141612297,1.0
14.446035649717514,1,2,9.936280621468926,3,3.0,4,3,3.0,3,0.9362806214689267,15.637193785310734,1.9362806214689265,2.0,2.872561242937853,151.70001246779663,1.0
0.0,1,2,15.064006346608622,1,2.0,3,3,1.1280126932172418,2,0.06400634660862092,12.871987306782758,0.0,1.0,0.06400634660862092,110.7639154304418,1.0
0.0,1,1,15.561953762980814,0,2.9880354691564093,3,5,4.649486474694015,2,0.8247432373470076,15.0,0.1752567626529924,1.1752567626529924,0.3505135253059848,126.24886460296725,1.0
0.0,1,3,8.292383110412192,3,2.0,4,1,3.1228506687634208,6,1.0,11.707616889587808,1.5847662208243862,2.2923831104121932,3.4619155520609657,200.29216140152297,1.0
0.4439194545063778,1,1,18.331758363519132,1,3.0,5,2,3.585516250625495,6,0.4439194545063778,15.443919454506378,1.8878389090127556,1.8878389090127556,0.4439194545063778,148.02747328361372,1.0
18.934260013674972,1,1,9.0,1,3.978086671224991,4,4,4.934260013674973,6,0.978086671224991,14.043826657550017,2.087653315100036,2.109566643875045,5.109566643875045,323.58693213397146,1.0
1.0,1,2,20.0,3,3.0,5,3,3.648438855153813,6,1.0,16.0,3.0,3.0,1.0,148.35,1.0
1.0,1,2,16.0,1,3.0,4,3,3.4973687573698697,3,0.0,15.00526248526026,2.5026312426301303,3.0,3.0,152.50952637632656,1.0
1.0,0,3,15.887647845305121,4,3.0,4,3,1.1685282320423171,3,0.943823922652561,14.94382392265256,1.943823922652561,2.0,2.887647845305122,148.42998683535689,1.0
11.644553615537706,1,2,10.96438291753266,3,2.965257826573654,3,5,3.0325639008043006,2,1.0,14.0,0.5089042706168349,1.0,2.491095729383165,124.29103507908903,1.0
1.0,0,3,15.854221257716855,4,3.0,4,3,1.2186681134247181,3,0.9271106288584273,14.927110628858427,2.0,2.0,2.854221257716855,148.48948616126398,1.0
0.10539321810780522,1,1,9.0,1,3.105393218107805,3,3,4.894606781892195,5,0.0,13.0,1.1053932181078052,1.1053932181078052,1.8946067818921948,140.16455735901124,1.0
20.0,0,1,15.68136813681368,1,2.0,3,5,1.4711185438489913,8,0.7644407280755043,16.355592719244957,0.7644407280755043,1.0,0.0,124.03320367920524,1.0
1.0,0,1,23.180657893248014,1,3.409671053375993,4,3,3.0,2,0.5903289466240074,12.409671053375993,1.4096710533759926,2.8193421067519853,1.8193421067519853,151.87333092007745,1.0
0.0,1,2,12.655173714524338,2,2.9317314170222324,3,5,4.344826285475662,2,0.0,12.310347429048676,0.655173714524338,1.0,1.0344788564269858,127.75896186218661,1.0
0.7397634020147706,0,1,12.958026719855614,1,3.0,2,3,5.0,1,0.7397634020147706,21.0,1.0,1.0,0.0,117.89411296941306,1.0
1.0,1,1,23.84050773745864,0,3.0,4,3,1.478476787624075,6,0.1594922625413583,13.159492262541358,2.0,2.0,3.840507737458642,148.67956953575248,1.0
1.0,1,1,20.481387842813678,2,3.0,4,3,4.839537385728773,5,1.0,15.679074771457547,2.8395373857287733,2.8395373857287733,1.3209252285424529,148.41097579342306,1.0
1.0,0,1,8.85901610871371,1,4.0,4,3,4.929508054356855,3,1.0,12.929508054356855,2.0,2.0,1.1409838912862893,145.81049194564315,1.0
20.7004730656913,1,1,14.0,0,2.0,4,2,3.185646704901243,8,0.0,12.556940114703728,7.0,9.443059885296272,8.628706590197513,148.57935963899925,1.0
1.0,1,1,16.0,1,3.0,4,2,5.0,9,0.0,23.335780615011032,1.6642193849889684,2.0,4.664219384988968,164.33725972296253,1.0
0.11830938815649195,0,3,24.236618776312984,4,3.0,3,2,3.118309388156492,1,1.0,18.118309388156494,0.11830938815649195,2.881690611843508,1.8816906118435082,146.4937450705879,1.0
1.0,0,1,35.62825137118232,1,3.0,4,2,3.0123250771169996,3,0.0,23.0,2.6282513711823237,3.6282513711823237,9.185874314408839,171.4334233496285,1.0
0.0,0,3,15.68136813681368,0,3.0,5,5,5.0,1,0.0,21.0,1.0,1.314865690125516,0.0,123.25,1.0
0.0,0,3,32.1104318634111,3,2.889568136588897,3,2,1.0,2,1.0,11.77302304387772,0.331295590233308,1.662591180466616,7.889568136588897,156.38644645228575,1.0
1.8675623388878495,0,1,8.132437661112151,2,3.7108125537040504,3,2,1.2891874462959498,8,1.0,13.132437661112151,2.4216251074081003,2.4216251074081003,3.5783748925918997,161.5577607479823,1.0
22.380386249355062,1,1,11.760772498710125,0,3.6901931246775312,4,3,4.3803862493550625,8,0.690193124677531,22.929420625967406,1.690193124677531,2.6901931246775312,2.380386249355062,149.27235515649184,1.0
1.0,0,1,22.000172214409517,0,3.2499569463976212,5,3,5.0,3,0.7500430536023788,22.750215268011893,3.5000861072047575,3.5000861072047575,1.0,147.38511796687052,1.0
1.0,0,1,23.030011319419447,1,3.4849943402902768,4,3,3.0,2,0.5150056597097231,12.484994340290276,1.4849943402902768,2.4549830208708308,1.9699886805805538,151.77465741421975,1.0
0.0,0,1,15.68136813681368,2,2.4644461851203276,4,5,5.0,6,0.5355538148796726,13.14221525951869,1.5355538148796726,1.5355538148796726,0.0,124.39964837837194,1.0
0.0,0,1,15.68136813681368,0,2.0,4,5,2.0706579255133306,2,0.0,13.07065792551333,0.0,1.0,0.0,125.75420351205476,1.0
1.292421682527128,1,1,15.68136813681368,0,3.0,3,5,4.646210841263564,7,0.646210841263564,19.231054206317822,0.646210841263564,1.646210841263564,1.646210841263564,124.54238060540574,1.0
7.3428888041878375,1,2,7.5429996188452675,1,2.8285555979060812,3,0,4.314222391624325,9,0.0,13.485666793718245,1.6571111958121627,3.1714444020939188,5.485666793718244,204.15822460791748,1.0
1.0,0,3,26.0,4,4.0,2,2,1.2107071516803143,10,1.0,14.0,1.2107071516803143,2.0,5.0,178.04,1.0
1.0,0,1,16.0,1,3.0,4,3,5.0,4,1.0,12.0,1.0,2.0,1.0,156.72,1.0
1.9137884438732593,0,1,8.431057780633704,2,2.1724231122534814,3,3,5.0,3,1.0,22.91378844387326,0.0862115561267407,1.0862115561267407,0.0862115561267407,136.85226258037667,1.0
0.48317209564679864,0,3,7.0,2,2.0471849829974937,4,2,3.9528150170025063,7,0.0,14.858445051007518,0.04718498299749396,1.0,0.04718498299749396,167.34669705119018,1.0
9.752346953609468,0,2,33.366287289849794,3,3.0,4,0,5.0,7,1.0,14.653485084060081,2.6732574579699593,2.6467810410835,2.149268165525487,230.58624742004844,1.0
6.0,0,1,26.0,1,3.0,2,3,3.0,8,1.0,13.0,1.7088498975861097,3.0,3.0,152.59,1.0
10.239954853273138,1,2,8.0,1,2.494365846578041,3,5,3.9887316931560823,2,0.49436584657804117,12.505634153421958,1.0,1.0,1.0112683068439177,120.5883097539734,1.0
1.0,0,1,17.17663756239898,1,3.9411208125336734,4,0,3.0,7,0.05887918746632648,12.0,1.0,2.0588791874663266,4.51735087321388,225.36577437631533,1.0
1.0,0,2,8.247361133715376,1,3.0,4,3,4.123680566857688,3,1.0,12.0,2.752638866284623,2.8763194331423114,3.247361133715377,148.4590660123448,1.0
1.3077038877507694,0,1,22.923111663252307,1,3.10256796258359,3,0,3.10256796258359,8,1.0,13.41027185033436,1.7419228640718174,7.483126615519775,7.282024261914872,260.67331727565227,1.0
1.0,0,2,15.392730743271416,0,3.392730743271416,4,2,5.0,7,0.0,18.0,1.0,2.0,4.963653716357081,178.33854614865427,1.0
10.239954853273138,0,1,9.339886430750685,2,3.0,4,5,3.8932576205004565,7,0.5533711897497718,15.893257620500457,0.0,1.0,0.0,120.97592689774254,1.0
0.0,1,1,15.68136813681368,1,3.0,3,5,4.0,2,1.0,19.98120516469076,0.49686752744845997,1.0,0.0,124.39799521756701,1.0
2.581589203810678,0,1,8.581589203810678,2,2.193863067936893,3,1,3.247316929413877,7,0.0,12.550904543495141,6.612273864126214,10.418410796189322,4.51735087321388,221.08126996667815,1.0
27.294083855840775,0,1,16.435267084672617,1,2.2823664576636906,4,3,3.2823664576636906,3,0.1411832288318453,21.141183228831846,2.0,3.0,3.0,150.93798506428163,1.0
0.0,1,1,16.430423531053236,1,2.9779452050372868,3,5,4.676940782996837,2,0.6769407829968374,15.0,0.6769407829968374,1.0,0.0,126.37474869172367,1.0
10.239954853273138,1,1,27.675816749703607,1,2.1620916251481965,3,5,3.1620916251481965,4,1.0,11.0,0.0,1.0,1.4862748754445891,121.3459346600237,1.0
1.5649428826021112,0,3,11.129885765204222,2,2.8587642793494723,4,0,2.4237071619515835,2,1.0,12.0,3.7175285586989446,3.8532100656160244,5.856639656311616,229.5677292736694,1.0
20.0,1,1,28.483558536657398,2,4.0,4,3,3.066308662152697,5,0.0,17.503288292668522,1.754932439002781,2.754932439002781,1.754932439002781,177.3613898678414,1.0
16.925525791251978,1,1,15.196053006248587,2,2.4392106012497172,4,0,3.682368196250848,5,0.5607893987502827,16.196053006248587,1.0,6.317631803749152,8.560789398750282,200.7212474778246,1.0
13.894532449845755,0,1,32.66328053009255,1,2.3894532449845753,3,0,2.8316402650462735,2,0.6105467550154245,12.0,5.778906489969151,11.336719469907454,5.094773386814282,212.5041036245871,1.0
6.603654061197432,0,2,17.51890378164077,2,2.1603654061197433,3,0,4.358538375521027,1,0.8396345938802569,12.641461624478973,2.0,2.8066152559186737,12.396345938802568,236.60497833079197,1.0
0.0,1,1,9.0,1,3.0,3,3,5.0,6,0.0,13.0,1.0,1.0,2.0,140.31,1.0
12.505252921461809,1,3,8.820746744260719,3,2.7647155270464236,4,5,3.0,2,0.8207467442607193,13.820746744260719,1.0,1.0,2.0,125.684571695826,1.0
8.0,0,1,31.693949590510158,2,3.0,4,3,1.6121008189796864,3,1.0,24.387899181020313,1.0,2.0,1.6939495905101567,154.07014449873282,1.0
2.311205517738094,0,3,9.311205517738093,0,2.984325658911025,3,2,3.0152243468723157,5,0.7704018392460313,18.081607356984126,1.7704018392460315,1.7704018392460315,1.2295981607539685,177.375727147885,1.0
1.0,0,3,26.117551300150218,3,4.0,3,2,2.11755130015022,9,1.0,13.76489739969956,2.0,2.11755130015022,4.76489739969956,177.16424281388086,1.0
8.547449136262985,0,3,7.0,2,2.8347155098570425,3,2,3.1652844901429575,7,0.0,12.495853470428873,0.8347155098570426,1.0,0.8347155098570426,167.29156991431,1.0
1.0159370817525621,0,1,20.988047188685577,3,2.99800786478093,3,0,1.0,2,0.9980078647809297,12.99601572956186,4.990039323904648,7.992031459123719,7.990039323904648,200.5308566181442,1.0
10.239954853273138,0,1,13.874958471414121,2,2.2812603821464696,3,5,5.0,4,0.0,14.84378114643941,0.7187396178535302,1.0,0.0,120.43032174011036,1.0
1.0,0,2,20.070395803766484,2,3.267598950941621,4,2,2.0703958037664836,4,1.0,24.46480209811676,4.662005245291896,7.0,8.0,169.03849494476648,1.0
1.0,0,1,15.51493334991326,2,3.5149333499132593,3,2,5.0,3,0.48506665008674055,17.51493334991326,0.5149333499132595,1.5149333499132593,5.574666749566298,180.2935519373279,1.0
0.8386371989446163,1,1,12.594035874272294,2,3.0,1,3,4.838637198944617,2,1.0,21.32272560211077,1.0,1.0,0.0,117.41546999719239,1.0
10.239954853273138,0,2,6.16710867502138,0,2.08355433751069,3,5,4.08355433751069,2,1.0,11.083554337510689,1.0,1.0,1.8328913249786205,121.6564456624893,1.0
0.980871033562713,1,1,17.038257932874576,1,3.0,5,2,1.076515865749148,8,0.01912896643728701,13.980871033562712,1.0,2.0,3.961742067125426,159.1232314641483,1.0
0.0,1,3,18.0,2,2.9317314170222324,1,5,4.0,2,0.0,15.0,0.0,1.0,0.0,127.16,1.0
8.0,0,1,31.890855534983146,2,3.0,4,3,1.2182889300337065,3,1.0,24.781711069966292,1.0,2.0,1.8908555349831468,153.3494687419617,1.0
17.58463158298318,0,1,30.44922105021009,1,2.7584631582983183,3,0,1.7246105251050454,2,0.24153684170168177,12.0,6.516926316596637,13.55077894978991,5.641885612564324,206.83242125695486,1.0
0.35427132721721566,1,1,10.291457345565568,0,2.7085426544344315,3,4,3.3542713272172158,2,0.6457286727827843,13.0,2.0,2.0,1.6457286727827842,136.0113063990218,1.0
1.0,0,1,16.0,2,4.0,4,2,5.0,6,0.0,18.0,1.0,2.0,8.0,178.46,1.0
1.0,0,2,19.22236130474817,2,3.77763869525183,5,3,5.0,3,0.22236130474817029,18.33291608575549,2.0,2.22236130474817,1.0,146.0015311403395,1.0
0.0,0,3,32.5192245707802,2,3.0,3,2,1.0,2,1.0,14.634571995461435,0.0,4.1153474246812305,7.480775429219795,157.1876801587292,1.0
20.0,1,1,29.0,1,3.0,3,0,1.6077526830956526,2,0.0,12.0,9.43101073238261,15.0,6.0,203.12,1.0
0.0,1,1,8.263943057501367,2,2.245352314166211,3,2,3.0,1,1.0,17.773238429168945,0.7546476858337889,1.0,2.0,140.627996294527,1.0
0.9422678407748828,0,3,35.76907136309953,1,3.8845356815497656,5,2,5.0,9,0.0,18.76907136309953,0.9422678407748828,2.8845356815497656,2.8845356815497656,174.24373040918985,1.0
2.826901392617804,0,2,7.173098607382196,2,3.3910328691273985,3,2,1.6089671308726015,8,1.0,12.173098607382196,1.7820657382547973,1.7820657382547973,4.217934261745203,160.82546527030175,1.0
25.126373032589328,1,2,19.234203370926334,1,2.234203370926334,3,2,4.765796629073666,4,0.23420337092633414,17.234203370926334,0.7026101127790024,1.7026101127790025,2.234203370926334,144.03968460776224,1.0
1.0,1,1,19.560892153540397,2,3.219553923229802,5,3,5.0,5,1.0,16.0,2.780446076770198,2.780446076770198,1.0,148.93181789655898,1.0
5.120411591859634,0,2,27.16054878914618,3,3.959862802713455,4,3,3.959862802713455,3,1.0,23.0,1.0,2.0,2.9197256054269105,156.40842881143018,1.0
1.0,1,1,13.151098542222828,0,3.383699514074276,4,3,3.0,3,1.0,13.232600971851449,1.383699514074276,2.616300485925724,3.0,161.512673337127,1.0
0.5568784431720959,0,1,33.67063532951629,2,2.5568784431720957,3,2,5.0,7,0.5568784431720959,17.227513772688383,0.5568784431720959,1.0,0.4431215568279041,166.83191795807042,1.0
0.5842248964766781,0,2,32.24732531056996,0,3.0,2,2,4.196019283824387,3,0.0,18.831550207046643,0.5842248964766781,1.584224896476678,1.8315502070466438,138.79132146741662,1.0
0.0,1,2,24.0,3,2.9317314170222324,1,5,5.0,1,0.0,17.0,1.0,1.0,0.0,129.56,1.0
17.11357505757121,1,3,9.0,4,4.0,6,4,4.0,4,1.0,15.737864077669904,1.459094996161919,2.0,12.0,313.24,1.0
1.214280771855571,1,2,10.089289421108322,3,2.9317314170222324,3,5,3.066308662152697,2,1.0,13.0,0.6964298070361072,1.0,0.0,128.28839375913634,1.0
